road_name,latitude,longitude,radius
PARK STREET,-37.836002502666666,144.98214261533332,0.05
VICTORIA AVENUE,-37.846903383,144.948938774,0.05
BELLAIR STREET,-37.797268861,144.931291057,0.05
BELLAIR STREET,-37.796844716500004,144.931113794,0.05
REID STREET,-37.785527104,144.980561362,0.05
DOCKSIDE ROAD,-37.837507835,144.911979287,0.05
DOCKSIDE ROAD,-37.837920482125,144.9120197265,0.05
DOCKSIDE ROAD,-37.838333129249996,144.912060166,0.05
DOCKSIDE ROAD,-37.838745776375,144.9121006055,0.05
DOCKSIDE ROAD,-37.839158423499995,144.912141045,0.05
DOCKSIDE ROAD,-37.839571070625,144.9121814845,0.05
DOCKSIDE ROAD,-37.83998371775,144.912221924,0.05
DOCKSIDE ROAD,-37.840396364875,144.9122623635,0.05
FAWKNER STREET,-37.842106984,144.989063647,0.05
PRINCES PARK DRIVE,-37.785019569,144.963328652,0.05
RANDALL PLACE,-37.835700847,144.982206185,0.05
RANDALL PLACE,-37.835648800499996,144.9818168555,0.05
WITHERS STREET,-37.846209995,144.947635258,0.05
WELLINGTON STREET,-37.803707683,144.986564906,0.05
WELLINGTON STREET,-37.80336961725,144.9866221895,0.05
WELLINGTON STREET,-37.8030315515,144.986679473,0.05
WELLINGTON STREET,-37.80269348575,144.98673675650002,0.05
TRIBE STREET,-37.838490716,144.949663147,0.05
ELIZABETH STREET,-37.80401746,144.958274172,0.05
ELIZABETH STREET,-37.80363436183333,144.95812902483334,0.05
ELIZABETH STREET,-37.80325126366667,144.95798387766666,0.05
ELIZABETH STREET,-37.8028681655,144.9578387305,0.05
ELIZABETH STREET,-37.80248506733333,144.95769358333334,0.05
ELIZABETH STREET,-37.802101969166664,144.9575484361667,0.05
BELLAIR STREET,-37.795496501,144.930650629,0.05
BELLAIR STREET,-37.795222183,144.93060321500002,0.05
COMMERCIAL ROAD,-37.844887247,144.978957272,0.05
CANTERBURY STREET,-37.781350075,144.922426483,0.05
CANTERBURY STREET,-37.781399623,144.922918768,0.05
CYPRESS DRIVE,-37.779040426,144.946424186,0.05
CYPRESS DRIVE,-37.7791087585,144.9469626105,0.05
BIRDWOOD AVENUE,-37.828101457,144.973359384,0.05
BIRDWOOD AVENUE,-37.82773311375,144.97311445675,0.05
BIRDWOOD AVENUE,-37.8273647705,144.9728695295,0.05
BIRDWOOD AVENUE,-37.82699642725,144.97262460225,0.05
WATERLOO STREET,-37.795226105,144.966996362,0.05
WATERLOO STREET,-37.7952740855,144.96743308499998,0.05
KINGS WAY,-37.833951042,144.968384099,0.05
BRENS DRIVE,-37.788871246,144.945542962,0.05
BRENS DRIVE,-37.7891563295,144.945849303,0.05
ACLAND STREET,-37.833262131,144.983882896,0.05
ACLAND STREET,-37.83331682475,144.98433598025002,0.05
ACLAND STREET,-37.8333715185,144.9847890645,0.05
ACLAND STREET,-37.83342621225,144.98524214875,0.05
DOMAIN ROAD,-37.834254183,144.983357906,0.05
DOMAIN ROAD,-37.834199878999996,144.9829408015,0.05
SMITH STREET,-37.806370906,144.982992931,0.05
GREENHAM PLACE,-37.791884634,144.920734248,0.05
SURVEYORS PLACE,-37.828048141,144.953760146,0.05
OGRADY STREET,-37.790534776,144.972373467,0.05
OGRADY STREET,-37.7904988705,144.972044205,0.05
NAVIGATION DRIVE,-37.822303072,144.946997494,0.05
ST LEONARDS COURT,-37.829295185,144.984665815,0.05
ST LEONARDS COURT,-37.8295593655,144.9850907375,0.05
LITTLE ALFRED STREET,-37.820713086,144.990610688,0.05
MUNNERING LANE,-37.781495527,144.96782635,0.05
MUNNERING LANE,-37.781833128749994,144.96777599075,0.05
MUNNERING LANE,-37.7821707305,144.9677256315,0.05
MUNNERING LANE,-37.78250833225,144.96767527225,0.05
HARDWICK LANE,-37.790167467,144.923090772,0.05
HARDWICK LANE,-37.790370616000004,144.922751048,0.05
MCNAB STREET,-37.783814526,144.909932954,0.05
GEORGE STREET,-37.796313515,144.98228769,0.05
GEORGE STREET,-37.796710787500004,144.98221947399998,0.05
MCKILLOP LANE,-37.780907617,144.989759512,0.05
MCKILLOP LANE,-37.780851969,144.98925472566668,0.05
MCKILLOP LANE,-37.780796321,144.98874993933333,0.05
FISHER PARADE,-37.789471451,144.903124979,0.05
GALADA AVENUE,-37.781584811,144.941124557,0.05
GALADA AVENUE,-37.78144136,144.9407233005,0.05
ATKIN STREET,-37.803571541,144.948025872,0.05
ATKIN STREET,-37.803268062,144.9484425025,0.05
JOLIMONT STREET,-37.818398609,144.97984487,0.05
JOLIMONT STREET,-37.81844117033333,144.98023875233332,0.05
JOLIMONT STREET,-37.81848373166667,144.98063263466668,0.05
LANG STREET,-37.779242292,144.964506892,0.05
LANG STREET,-37.77907495066667,144.96500014566666,0.05
LANG STREET,-37.77890760933333,144.96549339933333,0.05
ALBERT ROAD,-37.836881374,144.968570108,0.05
ALBERT ROAD,-37.8366412015,144.9689959765,0.05
PARK STREET,-37.778574408,144.964612029,0.05
PARK STREET,-37.7786095245,144.9649030485,0.05
KAVANAGH STREET,-37.825952363,144.962148376,0.05
KAVANAGH STREET,-37.82563003375,144.9625242155,0.05
KAVANAGH STREET,-37.8253077045,144.96290005499998,0.05
KAVANAGH STREET,-37.824985375249994,144.9632758945,0.05
TREASURY PLACE,-37.812637987,144.97784988,0.05
PECKVILLE STREET,-37.793431231,144.991260063,0.05
PECKVILLE STREET,-37.7930970045,144.99131148499998,0.05
CADE WAY,-37.778722499,144.94056365,0.05
CADE WAY,-37.778358651,144.94070290000002,0.05
TYNE STREET,-37.797963056,144.966978225,0.05
TYNE STREET,-37.797925103,144.9666449765,0.05
PICKLES STREET,-37.838978204,144.947485866,0.05
PICKLES STREET,-37.83862126066666,144.94765359633334,0.05
PICKLES STREET,-37.83826431733333,144.94782132666666,0.05
MCTAGGART STREET,-37.792306256,144.922057514,0.05
MACAULAY ROAD,-37.794820689,144.933501111,0.05
MACAULAY ROAD,-37.794872292,144.93395391766666,0.05
MACAULAY ROAD,-37.794923895,144.93440672433334,0.05
ABBOTSFORD STREET,-37.796471655,144.946625314,0.05
ALTONA STREET,-37.796662724,144.925218746,0.05
ALTONA STREET,-37.7963005545,144.924882544,0.05
MILE LANE,-37.789325182,144.957533179,0.05
MILE LANE,-37.788895443499996,144.957585027,0.05
MILE LANE,-37.788465705,144.957636875,0.05
MILE LANE,-37.788035966500004,144.957688723,0.05
WILLIAM STREET,-37.815149094,144.95796638,0.05
WILLIAM STREET,-37.815414815,144.95808688900001,0.05
ELLIOTT AVENUE,-37.785941777,144.953460991,0.05
ELLIOTT AVENUE,-37.78628582233333,144.95310629033332,0.05
ELLIOTT AVENUE,-37.78662986766666,144.95275158966666,0.05
BATMAN ROAD,-37.839078825,144.918866739,0.05
BATMAN ROAD,-37.8387387075,144.91901946475002,0.05
BATMAN ROAD,-37.83839859,144.9191721905,0.05
BATMAN ROAD,-37.8380584725,144.91932491625,0.05
IRELAND STREET,-37.807829087,144.945699604,0.05
DOEPEL WAY,-37.8140723,144.939664534,0.05
DOEPEL WAY,-37.814399790500005,144.939867104,0.05
ARDEN STREET,-37.80097755199989,144.949990503,0.05
NELSON ROAD,-37.836794895,144.952165222,0.05
BOURKE STREET,-37.816512314,144.955279991,0.05
MEEKS LANE,-37.804199812,144.956913261,0.05
MEEKS LANE,-37.8041548985,144.9566063795,0.05
BAILLIE STREET,-37.801291961,144.945764169,0.05
BAILLIE STREET,-37.8013242785,144.946050466,0.05
LITTLE COLLINS STREET,-37.813325504,144.970103486,0.05
RAE STREET,-37.778351786,144.980989404,0.05
RAE STREET,-37.778686154,144.980935216,0.05
RAE STREET,-37.779020522,144.980881028,0.05
BOUGHTON PLACE,-37.811387854,144.952020194,0.05
HOLSTEN LANE N,-37.794376094,144.918103085,0.05
GEORGE STREET,-37.814962756,144.982778181,0.05
GEORGE STREET,-37.814994787,144.983066624,0.05
FLEMINGTON ROAD,-37.792319268,144.945598904,0.05
FLEMINGTON ROAD,-37.79204343485714,144.94525244257144,0.05
FLEMINGTON ROAD,-37.791767601714284,144.94490598114285,0.05
FLEMINGTON ROAD,-37.791491768571426,144.9445595197143,0.05
FLEMINGTON ROAD,-37.791215935428575,144.94421305828573,0.05
FLEMINGTON ROAD,-37.79094010228572,144.94386659685716,0.05
FLEMINGTON ROAD,-37.79066426914286,144.94352013542857,0.05
GOUGH ALLEY,-37.813841854,144.955081685,0.05
ROUSE STREET,-37.841977712,144.939216393,0.05
FLEMINGTON STREET,-37.783332951,144.935495134,0.05
EMMA STREET,-37.79543791,144.985790991,0.05
EMMA STREET,-37.79501479433333,144.98586346533332,0.05
EMMA STREET,-37.79459167866666,144.98593593966666,0.05
RICHARDSON STREET,-37.842944945,144.949859403,0.05
RICHARDSON STREET,-37.842785309,144.9495850925,0.05
UNNAMED,-37.801646198,144.969055348,0.05
UNNAMED,-37.8016045845,144.9686744425,0.05
ADDERLEY STREET,-37.809046364,144.946137477,0.05
ADDERLEY STREET,-37.8087858185,144.94577536399999,0.05
HODGSON LANE,-37.797271215,144.920541901,0.05
HODGSON LANE,-37.796964852,144.92026200700002,0.05
FLINDERS LANE,-37.817401563,144.963816248,0.05
RAILWAY PLACE E,-37.77951231,144.92566241,0.05
RAILWAY PLACE E,-37.779242708,144.92540751333334,0.05
RAILWAY PLACE E,-37.778973106,144.92515261666665,0.05
CANNING STREET,-37.789237244,144.974361778,0.05
CANNING STREET,-37.789627143000004,144.974293887,0.05
TYNE STREET,-37.79788715,144.966311728,0.05
GREEVES STREET,-37.799816855,144.978211111,0.05
GREEVES STREET,-37.7997564725,144.977671925,0.05
DALGETY DRIVE,-37.777942062,144.905454994,0.05
DALGETY DRIVE,-37.7779450905,144.905800331,0.05
LITTLE MORAY PLACE,-37.830899524,144.961498864,0.05
LITTLE MORAY PLACE,-37.83078299,144.961900571,0.05
ST GEORGES ROAD,-37.781177242,144.985669194,0.05
SWANSTON STREET,-37.804561696,144.963259557,0.05
SWANSTON STREET,-37.8048018555,144.963218025,0.05
ST KILDA ROAD,-37.82111664,144.969352728,0.05
ST KILDA ROAD,-37.821474069333334,144.96951679883333,0.05
ST KILDA ROAD,-37.82183149866667,144.96968086966666,0.05
ST KILDA ROAD,-37.822188928,144.9698449405,0.05
ST KILDA ROAD,-37.82254635733333,144.97000901133333,0.05
ST KILDA ROAD,-37.822903786666664,144.97017308216667,0.05
IEVERS TERRACE,-37.803496587,144.964947599,0.05
IEVERS TERRACE,-37.803454924,144.964578837,0.05
TOORAK ROAD,-37.838873013,144.99071553,0.05
BEARD PLACE,-37.800354654,144.967715042,0.05
BEARD PLACE,-37.800363434000005,144.967350314,0.05
PARK STREET,-37.837713576,144.952961046,0.05
PARK STREET,-37.837597068,144.95336445700002,0.05
PARK STREET,-37.837480559999996,144.953767868,0.05
SWANSTON STREET,-37.796840138,144.964618427,0.05
SWANSTON STREET,-37.7964595505,144.9646775185,0.05
FLINDERS STREET,-37.819926046,144.959024426,0.05
VICTORIA AVENUE,-37.842690451,144.952429245,0.05
NAPIER STREET,-37.802610784,144.98001643,0.05
NAPIER STREET,-37.802856644,144.97997482,0.05
GATEHOUSE LANE,-37.844189857,144.951998619,0.05
GATEHOUSE LANE,-37.8445268755,144.95172459999998,0.05
REMY LANE,-37.790690325,144.98354788,0.05
REMY LANE,-37.7909911275,144.9837417665,0.05
WILLIAMSTOWN ROAD,-37.833116959,144.934650009,0.05
WILLIAMSTOWN ROAD,-37.83302777849998,144.93511838983332,0.05
WILLIAMSTOWN ROAD,-37.83293859799997,144.93558677066667,0.05
WILLIAMSTOWN ROAD,-37.83284941749995,144.9360551515,0.05
WILLIAMSTOWN ROAD,-37.83276023699993,144.93652353233333,0.05
WILLIAMSTOWN ROAD,-37.83267105649992,144.93699191316668,0.05
RAGLAN STREET,-37.833505244,144.944143285,0.05
RAGLAN STREET,-37.8333186005,144.9439367595,0.05
COLLEGE CRESCENT,-37.79353045,144.958481524,0.05
BAILLIE STREET,-37.801522941,144.947810564,0.05
ST GEORGES ROAD,-37.777153112,144.989121872,0.05
DOW STREET,-37.836136006,144.960735488,0.05
DOW STREET,-37.83602644,144.96111146566668,0.05
DOW STREET,-37.835916874,144.96148744333334,0.05
QUEENS BRIDGE STREET,-37.825516288,144.960089196,0.05
HOTHAM STREET,-37.796830225,144.991141752,0.05
HOTHAM STREET,-37.796789392,144.9907437015,0.05
TENTH AVENUE,-37.788905857,144.96649027,0.05
TENTH AVENUE,-37.78858708166667,144.96648056433335,0.05
TENTH AVENUE,-37.788268306333336,144.96647085866667,0.05
PEARL RIVER ROAD,-37.81567413,144.937998593,0.05
DIGHT STREET,-37.79944356,144.988967969,0.05
DIGHT STREET,-37.799728865,144.98891959949998,0.05
AVOCA STREET,-37.838245663,144.98914855,0.05
SIMS STREET,-37.80428405,144.908876984,0.05
SIMS STREET,-37.803918825,144.90908234471428,0.05
SIMS STREET,-37.8035536,144.90928770542857,0.05
SIMS STREET,-37.803188375,144.90949306614286,0.05
SIMS STREET,-37.80282315,144.90969842685712,0.05
SIMS STREET,-37.802457925,144.9099037875714,0.05
SIMS STREET,-37.8020927,144.9101091482857,0.05
HOLSTEN LANE S,-37.795087857,144.918791857,0.05
UNNAMED,-37.803027613,144.917640479,0.05
GATEHOUSE STREET,-37.792805178,144.956416978,0.05
GATEHOUSE STREET,-37.792720745500006,144.95682166249998,0.05
PINK ALLEY,-37.813325504,144.970103486,0.05
PINK ALLEY,-37.81351469399995,144.97031202649998,0.05
AUSTIN WAY,-37.784806814,144.983047045,0.05
AUSTIN WAY,-37.78454484925,144.983438912,0.05
AUSTIN WAY,-37.7842828845,144.98383077900002,0.05
AUSTIN WAY,-37.784020919750006,144.984222646,0.05
NORMANBY ROAD,-37.825932426,144.955387435,0.05
UNNAMED,-37.798846805,144.923398319,0.05
FITZROY STREET,-37.80024012,144.977040779,0.05
FITZROY STREET,-37.799968105,144.977086759,0.05
MACARTHUR AVENUE,-37.77677263,144.908640059,0.05
LITTLE COLLINS STREET,-37.8167924,144.958177832,0.05
MILLER STREET,-37.777170724,144.987097174,0.05
MILLER STREET,-37.777113522,144.98657609825,0.05
MILLER STREET,-37.77705632,144.9860550225,0.05
MILLER STREET,-37.776999118,144.98553394675002,0.05
MILLER STREET,-37.776941916,144.985012871,0.05
MILLER STREET,-37.776884714000005,144.98449179525,0.05
MILLER STREET,-37.776827512000004,144.9839707195,0.05
MILLER STREET,-37.77677031,144.98344964375002,0.05
HUCKERBY STREET,-37.825084798,144.989331128,0.05
BRUNSWICK STREET,-37.788174981,144.980189243,0.05
BRUNSWICK STREET,-37.787802074,144.9803008355,0.05
MATTINGLYS LANE,-37.803002505,144.949193031,0.05
CECIL STREET,-37.828348905,144.95562643,0.05
GIPPS STREET,-37.804903716,144.991239363,0.05
GIPPS STREET,-37.8048554835,144.99074757350002,0.05
BUNCLE STREET,-37.794982778,144.940115324,0.05
BUNCLE STREET,-37.795280856,144.940062857,0.05
ROESZLER LANE,-37.816464059,144.960118103,0.05
MCCRAE STREET,-37.821898757,144.950654226,0.05
MCCRAE STREET,-37.821777669,144.951000453,0.05
CHATHAM STREET,-37.78171393699989,144.926042015,0.05
CHATHAM STREET,-37.78206499374992,144.92598096325,0.05
CHATHAM STREET,-37.78241605049995,144.9259199115,0.05
CHATHAM STREET,-37.782767107249974,144.92585885975,0.05
NOTT STREET,-37.838225347,144.940907157,0.05
HIGHLANDER LANE,-37.82016809299991,144.958271042,0.05
EASTCOURT LANE,-37.814918161,144.986230458,0.05
NELSON ROAD,-37.838582077,144.951166563,0.05
NELSON ROAD,-37.83837298266666,144.95148629866665,0.05
NELSON ROAD,-37.838163888333334,144.95180603433334,0.05
CANTERBURY PLACE,-37.848900012,144.963267339,0.05
CANTERBURY PLACE,-37.84922230725,144.96358063675,0.05
CANTERBURY PLACE,-37.8495446025,144.9638939345,0.05
CANTERBURY PLACE,-37.84986689775,144.96420723224998,0.05
ESPLANADE EAST,-37.84025338,144.94522421,0.05
ESPLANADE EAST,-37.8406375294,144.9449928404,0.05
ESPLANADE EAST,-37.8410216788,144.9447614708,0.05
ESPLANADE EAST,-37.8414058282,144.9445301012,0.05
ESPLANADE EAST,-37.8417899776,144.94429873159999,0.05
COVENTRY STREET,-37.829330591,144.968902633,0.05
COVENTRY STREET,-37.829484442,144.96837646625,0.05
COVENTRY STREET,-37.829638293,144.96785029950001,0.05
COVENTRY STREET,-37.829792144,144.96732413275,0.05
BRIDGE ROAD,-37.817656208,144.990938037,0.05
BRIDGE ROAD,-37.8176055485,144.990475417,0.05
CITY ROAD,-37.832745438,144.952097037,0.05
CITY ROAD,-37.83243034125,144.95247015425,0.05
CITY ROAD,-37.8321152445,144.9528432715,0.05
CITY ROAD,-37.83180014775,144.95321638874998,0.05
THE CRESCENT,-37.794955484,144.919842566,0.05
CUFFE WALK,-37.790620339,144.923055023,0.05
MONTAGUE STREET,-37.82841035,144.947926647,0.05
MONTAGUE STREET,-37.828123211,144.947658378,0.05
KNOX PLACE,-37.810487233,144.963536425,0.05
BAY STREET,-37.833452893,144.947060146,0.05
RAILWAY PLACE,-37.808279494,144.943365549,0.05
RAILWAY PLACE,-37.807960205,144.943120667,0.05
RAILWAY PLACE,-37.807640916,144.942875785,0.05
LITTLE BOURKE STREET,-37.81412763,144.959741241,0.05
LITTLE BOURKE STREET,-37.814410347,144.958757364,0.05
ROKEBY STREET,-37.80548859,144.98831222,0.05
CANNING STREET,-37.796010848,144.943663743,0.05
CANNING STREET,-37.796095903,144.94418591750002,0.05
GILLS ALLEY,-37.815022302,144.962613853,0.05
GILLS ALLEY,-37.815243584,144.96270165599998,0.05
NAPOLEON STREET,-37.801352886,144.985105842,0.05
ZEPLIN PLACE,-37.806797989,144.954580489,0.05
GATEHOUSE STREET,-37.794605965,144.953692846,0.05
GATEHOUSE STREET,-37.79433448175,144.95403772,0.05
GATEHOUSE STREET,-37.7940629985,144.95438259399998,0.05
GATEHOUSE STREET,-37.79379151525001,144.954727468,0.05
NAIRN AVENUE,-37.77833930199989,144.902749642,0.05
NAIRN AVENUE,-37.778788484249915,144.90274136125,0.05
NAIRN AVENUE,-37.779237666499945,144.9027330805,0.05
NAIRN AVENUE,-37.779686848749975,144.90272479975,0.05
MACFARLAN STREET,-37.838596686,144.988607308,0.05
MACFARLAN STREET,-37.838832661,144.988559971,0.05
OSBORNE STREET,-37.84434692,144.990484973,0.05
OSBORNE STREET,-37.844749055499975,144.99040132575,0.05
OSBORNE STREET,-37.84515119099994,144.9903176785,0.05
OSBORNE STREET,-37.84555332649992,144.99023403125,0.05
AVOCA STREET,-37.835072132,144.989776693,0.05
AVOCA STREET,-37.83550869285715,144.98969028300002,0.05
AVOCA STREET,-37.835945253714286,144.989603873,0.05
AVOCA STREET,-37.83638181457143,144.989517463,0.05
AVOCA STREET,-37.83681837542857,144.989431053,0.05
AVOCA STREET,-37.83725493628572,144.989344643,0.05
AVOCA STREET,-37.837691497142856,144.989258233,0.05
ROWENA PARADE,-37.82028952,144.989571725,0.05
ROWENA PARADE,-37.8203282185,144.98989427049997,0.05
UNNAMED,-37.821555899,144.958042482,0.05
UNNAMED,-37.8217728405,144.9581422135,0.05
PALMERSTON CRESCENT,-37.835861143,144.96783163,0.05
PALMERSTON CRESCENT,-37.836029430500005,144.9673501865,0.05
BOWEN CRESCENT,-37.779953472,144.962835509,0.05
BOWEN CRESCENT,-37.779649865,144.96272889633335,0.05
BOWEN CRESCENT,-37.779346258,144.96262228366666,0.05
MACKENZIE ROAD,-37.81918085,144.907846825,0.05
MACKENZIE ROAD,-37.81886507275,144.90765947900002,0.05
MACKENZIE ROAD,-37.818549295500006,144.907472133,0.05
MACKENZIE ROAD,-37.818233518250004,144.90728478699998,0.05
ST KILDA ROAD,-37.833982736,144.973551558,0.05
ST KILDA ROAD,-37.8337974855,144.973263164,0.05
SHIEL PLACE,-37.796403157,144.94241057,0.05
SHIEL PLACE,-37.796369962,144.94270923850002,0.05
CLARKE STREET,-37.827171914,144.959293071,0.05
CLARKE STREET,-37.8274110765,144.959403468,0.05
ST PHILLIP STREET,-37.777024175,144.975491864,0.05
ST PHILLIP STREET,-37.77696842355556,144.97498753633332,0.05
ST PHILLIP STREET,-37.77691267211111,144.97448320866667,0.05
ST PHILLIP STREET,-37.77685692066667,144.973978881,0.05
ST PHILLIP STREET,-37.776801169222225,144.97347455333332,0.05
ST PHILLIP STREET,-37.776745417777775,144.97297022566667,0.05
ST PHILLIP STREET,-37.77668966633333,144.972465898,0.05
ST PHILLIP STREET,-37.77663391488889,144.97196157033332,0.05
ST PHILLIP STREET,-37.77657816344444,144.97145724266667,0.05
MILLSWYN STREET,-37.833910751,144.980717526,0.05
MILLSWYN STREET,-37.834314960499995,144.98063389,0.05
FLEMINGTON ROAD,-37.793948519,144.948214399,0.05
FLEMINGTON ROAD,-37.794263213875,144.948603819125,0.05
FLEMINGTON ROAD,-37.79457790875,144.94899323925,0.05
FLEMINGTON ROAD,-37.794892603625,144.949382659375,0.05
FLEMINGTON ROAD,-37.7952072985,144.9497720795,0.05
FLEMINGTON ROAD,-37.795521993375,144.95016149962498,0.05
FLEMINGTON ROAD,-37.79583668825,144.95055091975,0.05
FLEMINGTON ROAD,-37.796151383125,144.950940339875,0.05
QUEENSBERRY STREET,-37.80217123,144.941620077,0.05
QUEENSBERRY STREET,-37.802218401000005,144.942056058,0.05
BOURKE STREET,-37.81970655,144.944220527,0.05
SMITH STREET,-37.837185831,144.951233881,0.05
SMITH STREET,-37.836924322,144.95137901750002,0.05
LITTLE COLLINS STREET,-37.814085733,144.96752833,0.05
PERTH STREET,-37.846514832,144.987958686,0.05
LIND AVENUE,-37.837360192,144.916485615,0.05
LIND AVENUE,-37.837648063,144.916574036,0.05
NEILSON PLACE,-37.799388415,144.908131763,0.05
NEILSON PLACE,-37.79943926566667,144.90857910733334,0.05
NEILSON PLACE,-37.79949011633333,144.90902645166665,0.05
MERRI PARADE,-37.778455488,144.990609162,0.05
